Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
sond5,"40,00","0,00","54,95","12,61","-19,11%",PNA,"0,000",0,"2,00","1,00",11,760,1,52.489.000,"6,0947","5,0434","17,25%","0,0000","17,25%",100.834.000,64.661.000,0,26.112.000,-26.112.000,104.308.000,78.196.000,,"13,02%",Bens Industriais,Construção e Engenharia,Engenharia Consultiva,784,14,7,763,-,
sond6,"46,00","0,00","55,00","10,96","-7,33%",PNB,"0,000",0,"5,00","5,00",10,0,1,52.489.000,"6,0947","5,0434","17,25%","0,0000","17,25%",100.834.000,64.661.000,0,26.112.000,-26.112.000,104.308.000,78.196.000,,"13,02%",Bens Industriais,Construção e Engenharia,Engenharia Consultiva,784,14,7,763,-,
spri3,"21,72",-,-,-,-%,ON,"0,000",0,"3,00","3,00",50,526,1,22.420.000,"0,0000","0,0000","0,00%","0,0000","0,00%",23.251.000,12.097.000,0,3.038.000,-3.038.000,-,-,,--%,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.016,18,50,948,-,
spri5,"8,52",-,-,-,-%,PNA,"0,000",0,"2,00","1,00",42,749,1,22.420.000,"0,0000","0,0000","0,00%","0,0000","0,00%",23.251.000,12.097.000,0,3.038.000,-3.038.000,-,-,,--%,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.016,18,50,948,-,
spri6,"11,00",-,-,-,-%,PNB,"0,000",0,"0,00","0,00",0,0,0,22.420.000,"0,0000","0,0000","0,00%","0,0000","0,00%",23.251.000,12.097.000,0,3.038.000,-3.038.000,-,-,,--%,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.016,18,50,948,-,
sprt3b,"76,40",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-21.481,,,%,,%,28.388,28.388,0,28.141,-28.141,370.531.749,370.503.608,,--%,Financeiro e Outros,Outros,Outros,6,0,3,3,-,
sqia3,"27,37",-,-,-,-%,ON,"0,000",0,"0,14","0,14",123.382,0,96,650.717.000,"0,0554","0,0000","100,00%","0,0000","100,00%",1.614.895.000,307.450.000,424.972.000,232.270.000,192.702.000,2.406.971.774,2.599.673.774,,"81,19%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,72.621,235,302,72.084,-,
stbp3,"12,99","7,55","13,04","6,07","72,05%",ON,"0,547",12,"0,12","0,12",597.472,8.161.468,220,2.301.869.000,"0,3579","0,7044","96,82%","0,0000","96,82%",6.955.838.000,2.876.112.000,2.566.107.000,2.435.380.000,130.727.000,11.225.573.093,11.356.300.093,Novo Mercado,"99,02%",Bens Industriais,Transporte,Serviços de Apoio e Armazenagem,56.364,712,257,55.395,-,
stkf3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,5.104.253.000,,,%,,%,8.054.926.000,1.377.646.000,2.328.449.000,1.032.032.000,1.296.417.000,0,1.296.417.000,,--%,Consumo Cíclico,Viagens e Lazer,Atividades Esportivas,2,0,2,0,-,
sttr3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,866.910.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.558.205.000,1.150.208.000,257.808.000,331.889.000,-74.081.000,0,-74.081.000,,--%,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,2,0,2,0,-,
sula11,"22,25","22,25","22,25",-,"0,00%",,"0,000",0,"1,17","1,17",154.966,0,195,8.363.837.000,"0,0000","0,0000","0,00%","0,0000","0,00%",30.219.218.000,19.792.419.000,3.058.759.000,17.331.084.000,-14.272.325.000,9.475.042.424,-4.797.282.576,,--%,Financeiro e Outros,Previdência e Seguros,Seguradoras,97.081,992,403,95.686,-,1 ON (SULA3)
sula3,"7,43",-,-,-,-%,ON,"0,000",0,"2,00","2,00",6,44,1,8.363.837.000,"0,0000","0,0000","0,00%","0,0000","0,00%",30.219.218.000,19.792.419.000,3.058.759.000,17.331.084.000,-14.272.325.000,9.475.042.424,-4.797.282.576,,--%,Financeiro e Outros,Previdência e Seguros,Seguradoras,97.081,992,403,95.686,-,
sula4,"7,63",-,-,-,-%,PN,"0,000",0,"3,00","3,00",63,0,1,8.363.837.000,"0,0000","0,0000","0,00%","0,0000","0,00%",30.219.218.000,19.792.419.000,3.058.759.000,17.331.084.000,-14.272.325.000,9.475.042.424,-4.797.282.576,,--%,Financeiro e Outros,Previdência e Seguros,Seguradoras,97.081,992,403,95.686,-,
suzb3,"62,48","46,64","66,67","3,23","18,90%",ON,"1,938",366,"0,02","0,02",974.742,62.188.540,255,41.470.752.000,"1,1634","2,0174","73,41%","0,0000","73,41%",153.211.989.000,35.777.702.000,87.770.452.000,17.129.892.000,70.640.560.000,78.982.068.585,149.622.628.585,Novo Mercado,"49,90%",Materiais Básicos,Madeira e Papel,Papel e Celulose,79.147,2.225,908,76.014,-,
syne3,"5,45","1,67","5,45","52,89","211,43%",ON,"0,000",0,"7,20","7,20",8.591,75.257,9,2.005.942.000,"0,0000","2,8825","0,00%","0,0000","0,00%",4.529.388.000,1.849.055.000,997.242.000,1.368.106.000,-370.864.000,831.912.225,461.048.225,Novo Mercado,"38,90%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,23.135,131,183,22.821,-,
taee11,"33,91","32,33","35,89","10,42","-1,02%",,"0,363",150,"0,28","0,28",1.178.375,42.480.419,688,6.960.480.000,"2,9145","3,5325","21,20%","0,0000","21,20%",20.186.204.000,3.142.656.000,10.020.225.000,1.029.576.000,8.990.649.000,11.681.957.936,20.672.606.936,Nível 2,"63,45%",Utilidade Pública,Energia Elétrica,Energia Elétrica,394.546,1.175,445,392.926,-,1 ON (TAEE3)
taee3,"11,28","10,57","11,72","10,44","0,89%",ON,"0,000",0,"8,45","8,45",485,5.796,4,6.960.480.000,"0,9715","1,1775","21,20%","0,0000","21,20%",20.186.204.000,3.142.656.000,10.020.225.000,1.029.576.000,8.990.649.000,11.681.957.936,20.672.606.936,Nível 2,"63,45%",Utilidade Pública,Energia Elétrica,Energia Elétrica,394.546,1.175,445,392.926,-,
taee4,"11,33","10,80","11,95","10,39","-1,05%",PN,"0,000",0,"6,81","6,81",98,1.184,2,6.960.480.000,"0,9715","1,1775","21,20%","0,0000","21,20%",20.186.204.000,3.142.656.000,10.020.225.000,1.029.576.000,8.990.649.000,11.681.957.936,20.672.606.936,Nível 2,"63,45%",Utilidade Pública,Energia Elétrica,Energia Elétrica,394.546,1.175,445,392.926,-,
tasa3,"9,25","8,91","15,03","3,28","-38,13%",ON,"0,000",0,"11,89","11,89",183,2.507,2,1.197.995.000,"1,3956","0,3035","78,26%","0,0000","78,26%",2.324.478.000,1.285.016.000,621.607.000,164.558.000,457.049.000,1.158.538.255,1.615.587.255,Nível 2,"59,57%",Bens Industriais,Máquinas e Equipamentos,Armas e Munições,83.896,8,582,83.306,-,
tasa4,"9,09","8,70","15,23","3,34","-39,28%",PN,"0,000",24,"0,41","0,41",132.856,1.737.756,38,1.197.995.000,"1,3956","0,3035","78,26%","0,0000","78,26%",2.324.478.000,1.285.016.000,621.607.000,164.558.000,457.049.000,1.158.538.255,1.615.587.255,Nível 2,"59,57%",Bens Industriais,Máquinas e Equipamentos,Armas e Munições,83.896,8,582,83.306,-,
tcno3,"1,20",-,-,-,-%,ON,"0,000",0,"2,00","2,00",2.800,0,1,-946.000,"0,0000","0,0000","0,00%","0,0000","0,00%",236.846.000,39.894.000,33.829.000,7.000,33.822.000,6.451.073,40.273.073,,--%,Bens Industriais,Construção e Engenharia,Engenharia Consultiva,-,0,0,0,-,
tcno4,"0,85",-,-,-,-%,PN,"0,000",0,"2,00","2,00",2,0,1,-946.000,"0,0000","0,0000","0,00%","0,0000","0,00%",236.846.000,39.894.000,33.829.000,7.000,33.822.000,6.451.073,40.273.073,,--%,Bens Industriais,Construção e Engenharia,Engenharia Consultiva,-,0,0,0,-,
tcsa3,"1,34","1,32","4,07",-,"-65,55%",ON,"0,000",2,"1,88","1,88",30.883,92.649,12,439.733.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.450.086.000,673.948.000,707.510.000,196.166.000,511.344.000,98.649.768,609.993.768,Novo Mercado,"60,99%",Consumo Cíclico,Construção Civil,Incorporações,41.151,112,141,40.898,-,
tecn3,"5,58","3,20","6,25","2,73","68,58%",ON,"0,000",0,"14,91","14,91",3.006,13.226,3,404.134.000,"0,0820","0,1524","85,84%","0,0000","85,84%",693.470.000,463.831.000,107.033.000,124.494.000,-17.461.000,357.712.680,340.251.680,Novo Mercado,"35,03%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Acessórios,15.499,34,56,15.409,-,
teka3,"42,50","0,00","50,00",-,"360,46%",ON,"0,000",0,"2,00","2,00",98,3.636,1,-2.136.020.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.212.975.000,130.529.000,573.172.000,260.000,572.912.000,16.858.348,589.770.348,,"67,86%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-,0,0,0,-,
teka4,"29,00","19,50","43,99",-,"16,00%",PN,"0,000",0,"10,00","10,00",1,0,1,-2.136.020.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.212.975.000,130.529.000,573.172.000,260.000,572.912.000,16.858.348,589.770.348,,"67,86%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-,0,0,0,-,
telb3,"13,01","12,45","17,00",-,"-18,18%",ON,"0,000",0,"10,00","10,00",22,312,1,1.224.967.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.958.068.000,1.726.468.000,67.735.000,1.336.125.000,-1.268.390.000,1.029.229.497,-239.160.503,,"3,68%",Comunicações,Telecomunicações,Telecomunicações,8.557,75,1.486,6.996,-,
telb4,"7,87","7,87","14,82",-,"-41,88%",PN,"0,000",0,"2,00","2,00",300,2.997,1,1.224.967.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.958.068.000,1.726.468.000,67.735.000,1.336.125.000,-1.268.390.000,1.029.229.497,-239.160.503,,"3,68%",Comunicações,Telecomunicações,Telecomunicações,8.557,75,1.486,6.996,-,
tend3,"12,51","9,18","17,18","1,36","-14,02%",ON,"0,000",51,"0,67","0,67",757.510,9.324.948,56,946.012.000,"0,0000","0,1706","0,00%","0,0000","0,00%",4.920.061.000,2.280.027.000,1.240.488.000,738.017.000,502.471.000,1.539.909.017,2.042.380.017,Novo Mercado,"100,00%",Consumo Cíclico,Construção Civil,Incorporações,24.276,0,455,23.821,-,
tesa3,"48,00",-,-,-,-%,ON,"0,000",0,"5,00","5,00",3.200,0,3,858.223.000,,,%,,%,2.654.669.000,767.448.000,892.457.000,29.688.000,862.769.000,1.389.696.672,2.252.465.672,,--%,Consumo não Cíclico,Agropecuária,Agricultura,2,1,1,0,-,
tfco4,"9,11","8,88","14,80","1,92","-36,56%",PN,"0,000",0,"1,00","1,00",300,3.714,1,453.573.000,"0,1065","0,1746","63,92%","0,0000","63,92%",728.862.000,512.009.000,118.924.000,47.357.000,71.567.000,1.427.700.994,1.499.267.994,Nível 2,"5,50%",Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,9.986,133,145,9.708,-,
tgma3,"31,03","22,47","32,24","8,73","23,43%",ON,"0,000",0,"5,56","5,56",9.476,261.348,14,892.007.000,"1,7100","2,7100","58,48%","0,0000","58,48%",1.287.540.000,691.781.000,165.295.000,264.126.000,-98.831.000,2.048.070.452,1.949.239.452,Novo Mercado,"48,48%",Bens Industriais,Transporte,Transporte Rodoviário,11.428,148,207,11.073,-,
tiet11,"12,54",-,-,-,-%,,"0,000",0,"3,61","3,61",872.214,0,57,5.265.120.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.947.984.000,3.977.317.000,12.389.335.000,2.109.207.000,10.280.128.000,5.004.795.801,15.284.923.801,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,1,0,1,0,-,1 ON (TIET3)
tiet3,"3,49",-,-,-,-%,ON,"0,000",0,"5,00","5,00",500,0,2,5.265.120.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.947.984.000,3.977.317.000,12.389.335.000,2.109.207.000,10.280.128.000,5.004.795.801,15.284.923.801,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,1,0,1,0,-,
tiet4,"3,51",-,-,-,-%,PN,"0,000",0,"11,77","11,77",1.019,0,6,5.265.120.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.947.984.000,3.977.317.000,12.389.335.000,2.109.207.000,10.280.128.000,5.004.795.801,15.284.923.801,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,1,0,1,0,-,
tims3,"15,30","15,24","18,79","7,47","-11,46%",ON,"0,607",71,"0,52","0,52",847.593,15.180.391,1.013,13.396.458.000,"0,6382","0,8723","36,68%","0,0000","36,68%",54.949.417.000,11.662.623.000,7.896.031.000,4.618.657.000,3.277.374.000,37.038.307.289,40.315.681.289,Novo Mercado,--%,Comunicações,Telecomunicações,Telecomunicações,1.488.716,83,229.157,1.259.476,-,
tkno3,"50,88","0,00","52,42","5,77",-%,ON,"0,000",0,"0,00","0,00",0,0,0,302.258.000,"0,0000","2,9345","0,00%","0,0000","0,00%",366.823.000,202.264.000,1.880.000,71.706.000,-69.826.000,174.640.620,104.814.620,,"31,65%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,484,7,4,473,-,
tkno4,"69,00","0,00","87,82",-,"14,94%",PN,"0,000",0,"5,00","5,00",1,70,1,302.258.000,"3,1519","0,0000","100,00%","0,0000","100,00%",366.823.000,202.264.000,1.880.000,71.706.000,-69.826.000,174.640.620,104.814.620,,"31,65%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,484,7,4,473,-,
tots3,"29,39","26,20","34,15","1,53","-12,01%",ON,"0,776",121,"0,18","0,18",3.038.577,88.209.890,218,4.802.606.000,"0,4400","0,4500","2,27%","0,0000","2,27%",8.780.352.000,3.058.506.000,1.625.842.000,2.154.825.000,-528.983.000,17.616.412.466,17.087.429.466,Novo Mercado,"90,12%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,48.262,1.405,331,46.526,-,
toyb3,"2,29",-,-,-,-%,ON,"0,000",0,"5,00","3,00",10,23,1,2.312.281.000,,,%,,%,49.960.107.000,201.195.000,-,201.195.000,-,71.890.222,71.890.222,,--%,Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos,2.450,3,28,2.419,-,
toyb4,"2,50",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,2.312.281.000,,,%,,%,49.960.107.000,201.195.000,-,201.195.000,-,71.890.222,71.890.222,,--%,Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos,2.450,3,28,2.419,-,
tpis3,"6,11","3,63","7,07",-,"50,86%",ON,"0,000",0,"6,28","6,28",3.487,13.530,4,946.112.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.756.419.000,183.939.000,1.387.141.000,62.464.000,1.324.677.000,268.840.000,1.593.517.000,Novo Mercado,"42,12%",Bens Industriais,Transporte,Exploração de Rodovias,15.657,26,37,15.594,-,
trad3,"7,08","2,43","8,19",-,"13,64%",ON,"0,000",1,"11,56","11,56",143.827,113.623,72,232.152.000,"0,0000","0,0000","0,00%","0,0000","0,00%",256.090.000,89.248.000,2.943.000,52.013.000,-49.070.000,283.348.815,234.278.815,Novo Mercado,"19,64%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,7.712,64,80,7.568,-,
tris3,"4,83","4,27","5,93","4,09","-11,70%",ON,"0,000",46,"0,57","0,57",121.126,694.052,45,1.434.587.000,"0,1373","0,1977","44,00%","0,0000","44,00%",2.762.600.000,2.112.013.000,929.932.000,381.850.000,548.082.000,901.362.709,1.449.444.709,Novo Mercado,"38,31%",Consumo Cíclico,Construção Civil,Incorporações,62.136,0,356,61.780,-,
trpl3,"30,75","29,89","38,09",-,"0,16%",ON,"0,000",0,"5,00","5,00",98,3.266,1,20.228.226.000,"2,2041","0,0000","100,00%","0,0000","100,00%",40.648.205.000,6.615.500.000,11.542.464.000,2.511.936.000,9.030.528.000,17.726.737.945,26.757.265.945,Nível 1,"64,18%",Utilidade Pública,Energia Elétrica,Energia Elétrica,222.549,1.321,963,220.265,-,
trpl4,"24,28","22,38","27,75",-,"4,25%",PN,"0,471",114,"6,59","6,59",4.487.501,112.815.775,680,20.228.226.000,"2,2041","0,0000","100,00%","0,0000","100,00%",40.648.205.000,6.615.500.000,11.542.464.000,2.511.936.000,9.030.528.000,17.726.737.945,26.757.265.945,Nível 1,"64,18%",Utilidade Pública,Energia Elétrica,Energia Elétrica,222.549,1.321,963,220.265,-,
trpn3,"0,71",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,59.358.000,"0,0000","0,0000","0,00%","0,0000","0,00%",80.698.000,75.453.000,0,63.450.000,-63.450.000,-,-,,--%,Financeiro e Outros,Serviços Financeiros Diversos,Gestão de Recursos e Investimentos,2.675,12,13,2.650,-,
tten3,"14,90","9,20","14,90","0,79","34,48%",ON,"0,000",17,"0,76","0,76",165.423,1.738.596,45,3.920.102.000,"0,1152","0,1177","2,16%","0,0000","2,16%",8.538.809.000,5.873.922.000,1.970.577.000,1.645.917.000,324.660.000,7.424.634.940,7.749.294.940,Novo Mercado,"22,52%",Consumo não Cíclico,Agropecuária,Agricultura,16.985,501,574,15.910,-,
tupy3,"22,99","20,18","28,85","1,78","-13,57%",ON,"0,000",49,"0,28","0,28",55.650,1.530.375,27,3.708.660.000,"1,0044","0,4086","59,32%","1,3413","74,23%",11.316.001.000,7.192.844.000,4.510.233.000,2.167.915.000,2.342.318.000,3.314.640.725,5.656.958.725,Novo Mercado,"99,68%",Bens Industriais,Material de Transporte,Material Rodoviário,38.201,185,465,37.551,-,
txrx3,"9,48","0,00","12,00",-,"125,71%",ON,"0,000",0,"5,00","5,00",4,0,1,-314.889.000,"0,0000","0,0000","0,00%","0,0000","0,00%",189.954.000,78.583.000,303.265.000,258.000,303.007.000,19.722.247,322.729.247,,"44,73%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,1.413,1,34,1.378,-,
txrx4,"2,11","2,10","4,01",-,"-24,91%",PN,"0,000",0,"5,00","5,00",10,38,1,-314.889.000,"0,0000","0,0000","0,00%","0,0000","0,00%",189.954.000,78.583.000,303.265.000,258.000,303.007.000,19.722.247,322.729.247,,"44,73%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,1.413,1,34,1.378,-,
ucas3,"1,89","1,86","2,66","9,61","-23,17%",ON,"0,000",0,"10,00","10,00",220,594,1,197.070.000,"0,2009","0,1816","9,61%","0,0000","9,61%",357.748.000,105.762.000,76.665.000,37.949.000,38.716.000,124.903.228,163.619.228,Novo Mercado,"43,14%",Consumo Cíclico,Utilidades Domésticas,Móveis,7.401,10,56,7.335,-,
ugpa3,"16,94","16,94","30,33","1,48","-32,46%",ON,"0,904",156,"0,08","0,08",2.536.205,71.343.447,199,14.703.834.000,"0,3500","0,2500","28,57%","0,0000","28,57%",39.321.790.000,16.166.104.000,15.337.276.000,4.232.771.000,11.104.505.000,18.894.948.300,29.999.453.300,Novo Mercado,"97,73%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,37.346,1.522,829,34.995,-,
unip3,"48,63","44,15","63,88","10,82","-23,87%",ON,"0,000",0,"5,27","5,27",102,6.393,1,2.762.977.000,"1,7426","3,8386","120,28%","0,0000","120,28%",7.582.968.000,3.633.307.000,2.782.982.000,2.303.431.000,479.551.000,5.532.520.096,6.012.071.096,,"55,08%",Materiais Básicos,Químicos,Químicos Diversos,38.767,215,550,38.002,-,
unip5,"50,35","46,21","70,33","13,64","-26,38%",PNA,"0,000",0,"5,00","5,00",325,22.321,1,2.762.977.000,"1,9845","5,3053","167,34%","0,0000","167,34%",7.582.968.000,3.633.307.000,2.782.982.000,2.303.431.000,479.551.000,5.532.520.096,6.012.071.096,,"55,08%",Materiais Básicos,Químicos,Químicos Diversos,38.767,215,550,38.002,-,
unip6,"49,02","44,14","68,30","11,80","-28,23%",PNB,"0,000",29,"0,06","0,06",16.793,1.136.886,29,2.762.977.000,"1,9168","4,2225","120,28%","0,0000","120,28%",7.582.968.000,3.633.307.000,2.782.982.000,2.303.431.000,479.551.000,5.532.520.096,6.012.071.096,,"55,08%",Materiais Básicos,Químicos,Químicos Diversos,38.767,215,550,38.002,-,
usim3,"5,89","5,53","10,51","4,37","-27,37%",ON,"0,000",0,"2,39","2,39",28.879,273.484,16,23.848.243.000,"0,2989","0,2573","13,90%","0,0000","13,90%",39.432.125.000,17.006.026.000,6.415.455.000,5.898.533.000,516.922.000,7.386.114.130,7.903.036.130,Nível 1,"53,97%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,133.090,421,1.604,131.065,-,
usim5,"5,90","5,60","10,69","4,80","-30,99%",PNA,"0,149",327,"0,47","0,47",2.121.214,21.296.989,269,23.848.243.000,"0,3288","0,2831","13,90%","0,0000","13,90%",39.432.125.000,17.006.026.000,6.415.455.000,5.898.533.000,516.922.000,7.386.114.130,7.903.036.130,Nível 1,"53,97%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,133.090,421,1.604,131.065,-,
usim6,"13,74","9,88","16,64","2,06","-12,32%",PNB,"0,000",0,"5,00","5,00",100,0,1,23.848.243.000,"0,3288","0,2831","13,90%","0,0000","13,90%",39.432.125.000,17.006.026.000,6.415.455.000,5.898.533.000,516.922.000,7.386.114.130,7.903.036.130,Nível 1,"53,97%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,133.090,421,1.604,131.065,-,
vale3,"56,03","55,35","70,64","9,55","-17,27%",ON,"11,741",981,"0,06","0,06",6.890.736,417.578.602,609,216.276.000.000,"6,0778","5,3529","11,93%","0,0000","11,93%",484.258.000.000,75.183.000.000,77.281.000.000,25.329.000.000,51.952.000.000,254.320.594.707,306.272.594.707,Novo Mercado,"94,09%",Materiais Básicos,Mineração,Minerais Metálicos,527.087,2.342,13.871,510.874,-,
vamo3,"5,59","5,29","9,67","10,51","-40,02%",ON,"0,129",99,"1,36","1,36",5.581.941,46.106.833,344,5.199.352.000,"0,0173","0,2683","1.450,79%","0,0000","1.450,79%",24.892.026.000,8.007.900.000,15.195.152.000,4.163.016.000,11.032.136.000,6.042.971.882,17.075.107.882,Novo Mercado,"44,88%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,1.715,1.207,501,7,-,
variacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vbbr3,"20,11","19,63","26,28","8,51","-1,71%",ON,"1,012",207,"0,02","0,02",977.007,24.776.898,80,20.424.000.000,"0,4291","1,3082","204,87%","0,0000","204,87%",47.532.000.000,24.466.000.000,17.086.000.000,7.589.000.000,9.497.000.000,22.503.090.000,32.000.090.000,Novo Mercado,"91,46%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,71.180,1.151,433,69.596,-,
viia3,"0,75","0,73","3,93",-,"-76,64%",ON,"0,000",336,"2,34","2,34",4.221.043,26.508.150,10.529,3.242.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",31.176.000.000,12.733.000.000,8.817.000.000,1.858.000.000,6.959.000.000,304.278.390,7.263.278.390,Novo Mercado,"99,87%",Consumo Cíclico,Comércio,Eletrodomésticos,454.483,857,2.122,451.504,-,
vitt3,"5,08","5,07","9,46","2,92","-43,62%",ON,"0,000",0,"5,50","5,50",10.153,69.751,3,611.392.000,"0,2747","0,1484","45,99%","0,0239","37,29%",903.229.000,547.717.000,197.998.000,59.885.000,138.113.000,763.595.211,901.708.211,Novo Mercado,"33,15%",Materiais Básicos,Químicos,Fertilizantes e Defensivos,3.580,169,183,3.228,-,
viva3,"21,47","19,83","35,02","1,74","-34,64%",ON,"0,133",136,"1,95","1,95",1.495.845,38.278.674,144,2.282.183.438,"0,3633","0,3728","2,64%","0,0000","2,64%",3.608.126.568,2.250.629.725,230.972.897,314.057.279,-83.084.382,5.071.166.100,4.988.081.718,Novo Mercado,"53,11%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Acessórios,37.542,686,42,36.814,-,
vivr3,"1,21","1,21","5,71",-,"-74,31%",ON,"0,000",0,"4,29","4,29",9.900,30.987,4,91.686.000,,,%,,%,293.705.000,138.486.000,39.102.000,10.271.000,28.831.000,46.422.959,75.253.959,Novo Mercado,"100,00%",Consumo Cíclico,Construção Civil,Incorporações,37.180,17,86,37.077,-,
vivt3,"49,52","42,74","56,09","3,38","-5,48%",ON,"0,991",166,"0,05","0,05",829.657,41.806.416,281,69.101.020.000,"1,5441","1,1576","25,03%","0,0000","25,03%",123.667.672.000,23.076.772.000,19.252.017.000,6.798.719.000,12.453.298.000,81.836.175.587,94.289.473.587,,"24,64%",Comunicações,Telecomunicações,Telecomunicações,1.719.700,4.700,254.123,1.460.877,-,
vivt4,"45,34",-,-,-,-%,PN,"0,000",0,"0,49","0,49",2.204.318,0,97,69.101.020.000,"0,0000","0,0000","0,00%","0,0000","0,00%",123.667.672.000,23.076.772.000,19.252.017.000,6.798.719.000,12.453.298.000,81.836.175.587,94.289.473.587,,"24,64%",Comunicações,Telecomunicações,Telecomunicações,1.719.700,4.700,254.123,1.460.877,-,
